Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,MHT,MDW,-0.99,42.932598,-71.435699,41.785999,-87.752403
WN,CMH,HOU,-1.07,39.998001,-82.891899,29.64539909,-95.27890015
WN,RDU,SJC,-1.13,35.877601623535156,-78.7874984741211,37.362598,-121.929001
WN,RSW,FNT,-1.15,26.53619956970215,-81.75520324707031,42.96540069580078,-83.74359893798828
WN,PWM,MDW,-1.22,43.64619827,-70.30930328,41.785999,-87.752403
WN,SDF,DEN,-1.23,38.1744,-85.736,39.861698150635,-104.672996521
WN,LGB,DEN,-1.26,33.81769943,-118.1520004,39.861698150635,-104.672996521
WN,TUS,MDW,-1.3,32.1161003112793,-110.94100189208984,41.785999,-87.752403
WN,MCI,PNS,-1.33,39.2976,-94.713898,30.473400115967,-87.186599731445
WN,GRR,DEN,-1.37,42.88079834,-85.52279663,39.861698150635,-104.672996521
WN,BDL,FLL,-1.43,41.9388999939,-72.68319702149999,26.072599,-80.152702
WN,GRR,TPA,-1.47,42.88079834,-85.52279663,27.975500106811523,-82.533203125
WN,OMA,SAN,-1.48,41.3032,-95.894096,32.7336006165,-117.190002441
WN,MSP,BOS,-1.8,44.882,-93.221802,42.36429977,-71.00520325
WN,RSW,DEN,-1.86,26.53619956970215,-81.75520324707031,39.861698150635,-104.672996521
WN,CLE,DEN,-1.98,41.4117012024,-81.8498001099,39.861698150635,-104.672996521
WN,MSP,DAL,-2.05,44.882,-93.221802,32.847099,-96.851799
WN,SMF,BWI,-2.06,38.69540023803711,-121.59100341796875,39.1754,-76.668297
WN,SMF,STL,-2.08,38.69540023803711,-121.59100341796875,38.748697,-90.370003
WN,PBI,MDW,-2.1,26.68320083618164,-80.09559631347656,41.785999,-87.752403
WN,SJC,TUS,-2.2,37.362598,-121.929001,32.1161003112793,-110.94100189208984
WN,CMH,OKC,-2.4,39.998001,-82.891899,35.39310073852539,-97.60070037841797
WN,LGA,FLL,-2.46,40.77719879,-73.87259674,26.072599,-80.152702
WN,IAD,FLL,-2.8,38.94449997,-77.45580292,26.072599,-80.152702
WN,MKE,HOU,-3.04,42.947200775146484,-87.89659881591797,29.64539909,-95.27890015
WN,SAT,ABQ,-3.05,29.533700942993164,-98.46980285644531,35.040199,-106.609001
WN,SMF,AUS,-3.06,38.69540023803711,-121.59100341796875,30.194499969482422,-97.6698989868164
WN,LBB,DEN,-3.3,33.663601,-101.822998,39.861698150635,-104.672996521
WN,SAN,OMA,-3.3,32.7336006165,-117.190002441,41.3032,-95.894096
WN,SEA,ABQ,-3.4,47.449001,-122.308998,35.040199,-106.609001
WN,PBI,STL,-3.5,26.68320083618164,-80.09559631347656,38.748697,-90.370003
WN,LGB,SJC,-3.56,33.81769943,-118.1520004,37.362598,-121.929001
WN,RIC,MCO,-3.64,37.50519943237305,-77.3197021484375,28.429399490356445,-81.30899810791016
WN,DTW,TPA,-3.64,42.212398529052734,-83.35340118408203,27.975500106811523,-82.533203125
WN,PDX,STL,-3.65,45.58869934,-122.5979996,38.748697,-90.370003
